name,location,price,mileage,date,image_url,listing_url
Suzuki Wagon R Stingray 2018 Car,Piliyandala,6250000,72000,2025-02-15,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2018-1510052012291.jpg,https://riyasewana.com/search/cars/suzuki-wagon-r-stingray-2018-1510052012291
Honda Insight 2011 Car,Colombo,7050000,76635,2025-02-15,https://riyasewana.com/thumb/thumbhonda-insight-15100054501.jpg,https://riyasewana.com/search/cars/honda-insight-2011-15100054501
Honda Insight 2011 Car,Colombo,7000000,160000,2025-02-15,https://riyasewana.com/thumb/thumbhonda-insight-15100054501.jpg,https://riyasewana.com/search/cars/honda-insight-20111-15100054501
Toyota Aqua S Grade 2013 Car,Colombo,7350000,149000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-s-2013-159303412721.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-s-grade-2013-159303412721
Toyota Aqua 2013 Car,Kiribathgoda,7225000,16200,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-2013-159284812851.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-2013-159284812851
Toyota Vitz Safety 2016 Car,Dompe,7250000,55000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-vitz-safety-1591803811.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-safety-2016-1591803811
Honda Fit Gp1 2012 Car,Jaffna,6550000,81000,2025-02-15,https://riyasewana.com/thumb/thumbhonda-fit-gp1-158533922881.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp1-2012-158533922881
Nissan Laurel 2008 Car,Boralesgamuwa,6490000,102000,2025-02-15,https://riyasewana.com/thumb/thumbnissan-laurel-158524722151.jpg,https://riyasewana.com/search/cars/cars-for-sale/nissan-laurel-2008-158524722151
Toyota Aqua G Grade 2013 Car,Kalutara,7700000,145000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-2013-158475112791.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-aqua-g-grade-2013-158475112791
Honda FIT SHUTTLE GP2 2013 Car,Kuliyapitiya,8985000,196585,2025-02-15,https://riyasewana.com/thumb/thumbhonda-honda-fit-15843274421.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-shuttle-gp2-2013-15843274421
Toyota Mark 2 GX100 1JZ GTE Turbo 1996,Dehiwala-Mount-Lavinia,6925000,133000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-mark-2-1996-157354812731jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-mark-2-1996-157354812731
Toyota Vitz Safety Edition 2017,Colombo,8000000,49500,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-vitz-safety-2017-157325912321.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-safety-edition-2017-157325912321
Suzuki Wagon R Stingray 2018,Colombo,8000000,49500,2025-02-15,https://riyasewana.com/thumb/thumbsuzuki-stingray-2018-157193012031.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-stingray-2018-157193012031
Suzuki Wagon R Stingray 2018,Kegalle,6975000,83000,2025-02-15,https://riyasewana.com/thumb/thumbsuzuki-wagonr-stingray-15659044161.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-stingray-2018-15659044161
Honda Fit GP5 S Grade 2014,Gampaha,7150000,98500,2025-02-15,https://riyasewana.com/thumb/thumbhonda-fit-gp5-158282822511.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-s-grade-2014-1582828225
Suzuki Spacia Custom 2016,Mirigama,8550000,90000,2025-02-15,https://riyasewana.com/thumb/thumbsuzuki-spacia-costom-12174021401.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-spacia-custom-2016-1217402140
Toyota Allion 2007,Gampaha,6750000,92000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-allion-1582425151.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-allion-2007-1582425151
Toyota Axio WXB 2017,Colombo,13750000,84000,2025-02-16,https://riyasewana.com/thumb/thumbtoyota-axio-wxb-919155617231.jpg,https://riyasewana.com/search/cars/toyota-axio-wxb-2017-colombo-13750000-84000-km-2025-02-16
Toyota Allion 260 2010,Colombo,,138000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-allion-260-229115310942.jpg,https://riyasewana.com/search/cars/toyota-allion-260-2010-colombo-negotiable-138000-km-2025-02-15
Daihatsu Mira 2016,Piliyandala,,81100,2025-02-14,https://riyasewana.com/thumb/thumbdaihatsu-mira-14121215241.jpg,https://riyasewana.com/search/cars/daihatsu-mira-2016-piliyandala-negotiable-81100-km-2025-02-14
Toyota Premio 2017,Kottawa,,110000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-premio-2017-1216300112061.jpg,https://riyasewana.com/search/cars/toyota-premio-2017-kottawa-negotiable-110000-km-2025-02-15
Toyota Vitz 2016,Gampaha,,,,https://riyasewana.com/thumb/thumbtoyota-vitz-2016-158325012391.jpg,https://riyasewana.com/search/cars/toyota-vitz-2016-gampaha-negotiable-km-2025-02-15
Toyota Vitz 2016,Gampaha,,,,https://riyasewana.com/thumb/thumbtoyota-vitz-2016-158325012391.jpg,https://riyasewana.com/search/cars/toyota-vitz-2016-gampaha-negotiable-km-2025-02-15
Toyota Aqua,Hanwella,6250000,121000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-15811144181.jpg,https://riyasewana.com/search/cars/cars-for-sale/hanwella/toyota-aqua-2012-15811144181.html
Toyota Vitz,Gampaha,7600000,142000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-vitz-158065151.jpg,https://riyasewana.com/search/cars/cars-for-sale/gampaha/toyota-vitz-2016-158065151.html
Toyota Aqua G Limited,Kandy,7475000,65000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-157572722631.jpg,https://riyasewana.com/search/cars/cars-for-sale/kandy/toyota-aqua-g-limited-2013-157572722631.html
Toyota Aqua G Grade,Piliyandala,6975000,132489,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-g-1574926881.jpg,https://riyasewana.com/search/cars/cars-for-sale/piliyandala/toyota-aqua-g-grade-2013-1574926881.html
Toyota Aqua,Colombo,7725000,102000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-2012-157441912971.jpg,https://riyasewana.com/search/cars/cars-for-sale/colombo/toyota-aqua-2012-157441912971.html
Toyota Aqua,Colombo,7725000,102000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-aqua-2012-157441912971.jpg,https://riyasewana.com/search/cars/cars-for-sale/colombo/toyota-aqua-2012-157441912971.html
Toyota Allion 240 2004,Chilaw,7350000,139378,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-allion-240-2004-156495512881.jpg,https://riyasewana.com/search/cars/toyota-allion-240-2004-chilaw-7350000-139378
Toyota Belta SCP92 2007,Malabe,6590000,181000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-belta-scp92-2007-156080412541.jpg,https://riyasewana.com/search/cars/toyota-belta-scp92-2007-malabe-6590000-181000
Suzuki Wagon R FX Safety 2018,Kiribathgoda,6090000,89000,2025-02-15,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-15252154541.jpg,https://riyasewana.com/search/cars/suzuki-wagon-r-fx-safety-2018-kiribathgoda-6090000-89000
Toyota Camry G 2007,Colombo,7500000,159000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-camry-g-2007-150181512291.jpg,https://riyasewana.com/search/cars/toyota-camry-g-2007-colombo-7500000-159000
Toyota Corolla 141 2008,,0,0,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-141-150181512291.jpg,https://riyasewana.com/search/cars/toyota-corolla-141-2008
Toyota Corolla 141 2008,,0,0,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-141-150181512291.jpg,https://riyasewana.com/search/cars/toyota-corolla-141-2008
Toyota Yaris 2011,Kadawatha,6850000,125000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-yaris-2011-1421265412371.jpg,https://riyasewana.com/search/cars/toyota-yaris-2011-1421265412371
Toyota Belta 2007,Homagama,7950000,67000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-belta-2007-1421130112011.jpg,https://riyasewana.com/search/cars/toyota-belta-2007-1421130112011
Jaguar X Type 2008,Bandaragama,6350000,172500,2025-02-14,https://riyasewana.com/thumb/thumbjaguar-x-type-1421031322151.jpg,https://riyasewana.com/search/cars/jaguar-x-type-2008-1421031322151
Toyota Aqua Gs 2014,Maharagama,7300000,121000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-gs-1421024122731.jpg,https://riyasewana.com/search/cars/toyota-gs-2014-1421024122731
Toyota Vitz Safety Edition 2017,Mawanella,8500000,134000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-vitz-safety-2017-1420552112201.jpg,https://riyasewana.com/search/cars/toyota-vitz-safety-2017-1420552112201
Toyota Belta 2007 Car,Kuliyapitiya,6450000,92000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-belta-2007-1420120112081.jpg,https://riyasewana.com/toyota-belta-2007-car-kuliyapitiya-6450000-1420120112081.html
Suzuki Wagon R FZ 2017 Car,Homagama,6190000,140000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2017-1420085512491.jpg,https://riyasewana.com/suzuki-wagon-r-fz-2017-car-homagama-6190000-1420085512491.html
Toyota Corolla 141 2008 Car,Ragama,6200000,240000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-corolla-141-2008-1419540612501.jpg,https://riyasewana.com/toyota-corolla-141-2008-car-ragama-6200000-1419540612501.html
Toyota Corolla 121 2003 Car,Kuliyapitiya,6500000,195275,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-121-141943314221.jpg,https://riyasewana.com/toyota-corolla-121-2003-car-kuliyapitiya-6500000-141943314221.html
Suzuki Wagon R FZ 2017 Car,Wagon R FZ 2017 Car,,83000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-fz-141924004411.jpg,
Toyota Axio X Grade 2008,Panadura,8625000,61600,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-axio-x-142032564251.jpg,https://riyasewana.com/vehicle/toyota-axio-x-grade-2008-panadura-142032564251
Suzuki Spacia 2017,Minuwangoda,6950000,125000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-spacia-2017-1420214912721.jpg,https://riyasewana.com/vehicle/suzuki-spacia-2017-minuwangoda-1420214912721
Honda Fit Gp4 2012,Dehiwala-Mount-Lavinia,6350000,175000,2025-02-14,"https://riyasewana.com/thumb/thumbhonda-fit-
gp4-2012-1419101212581.jpg",https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp4-2012-1419101212581.html
Honda Civic FD4 2010,Kadawatha,7000000,180000,2025-02-14,"https://riyasewana.com/thumb/thumbhonda-
civic-2010-1418253512091.jpg",https://riyasewana.com/search/cars/cars-for-sale/honda-civic-fd4-2010-1418253512091.html
Toyota Ist 2007,Chilaw,6850000,134250,2025-02-14,"https://riyasewana.com/thumb/thumbtoyota-ist-
ncp110-2007-1418091612411.jpg",https://riyasewana.com/search/cars/cars-for-sale/toyota-ist-ncp110-2007-1418091612411.html
Toyota Yaris 2007,Kandy,6050000,192000,2025-02-14,"https://riyasewana.com/thumb/thumbtoyota-
yaris-2007-1417572912931.jpg",https://riyasewana.com/search/cars/cars-for-sale/toyota-yaris-2007-1417572912931.html
Toyota Belta 2007,Matara,16700000,160000,2025-02-14,"https://riyasewana.com/thumb/thumbtoyota-
belta-14174905951.jpg",https://riyasewana.com/search/cars/cars-for-sale/toyota-belta-14174905951.html
Suzuki Wagon R FZ 2018,Boralesgamuwa,6595000,131000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1416570122891.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-wagon-r-fz-2018-boralesgamuwa-1416570122891.html
Toyota Axio X Grade 2007,Polonnaruwa,6950000,169000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-axio-x-14163708921.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-x-grade-2007-polonnaruwa-14163708921.html
Suzuki SPACIA CUSTOM XS SAFETY 2018,Dehiwala-Mount-Lavin,8490000,79000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-suzuki-spacia-14163613611.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-spacia-custom-xs-safety-2018-dehiwala-mount-lavin-14163613611.html
Honda FIT GP5 S GRADE 2014,Dehiwala-Mount-Lavinia,8690000,127000,2025-02-14,https://riyasewana.com/thumb/thumbhonda-fit-ngp5-14163240521.jpg,https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-s-grade-2014-dehiwala-mount-lavinia-14163240521.html
Toyota Belta 2007 Car,Wennappuwa,6700000,160000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-belta-2007-1417435312151.jpg,https://riyasewana.com/vehicle/toyota-belta-2007-1417435312151
Daihatsu Passo Boon 2016 Car,Gampaha,6875000,87000,2025-02-14,https://riyasewana.com/thumb/thumbdaihatsu-passo-boon-2016-1417364412091.jpg,https://riyasewana.com/vehicle/daihatsu-passo-boon-2016-1417364412091
Toyota Aqua X Urban 2015 Car,Pannipitiya,8750000,140000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-aqua-x-1417220522111.jpg,https://riyasewana.com/vehicle/toyota-aqua-x-urban-2015-1417220522111
Toyota Aqua 2012 Car,Hanwella,6890000,111350,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-aqua-2012-1417212412211.jpg,https://riyasewana.com/vehicle/toyota-aqua-2012-1417212412211
Honda CIVC FD3 2007 Car,Homagama,6890000,111350,2025-02-14,https://riyasewana.com/thumb/thumbhonda-civc-fd3-141705534711.jpg,https://riyasewana.com/vehicle/honda-civc-fd3-2007-141705534711
Toyota Premio 2017,Kottawa,110000,110000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-premio-2017-1216300112061.jpg,https://riyasewana.com/search/cars/toyota-premio-2017-kottawa-110000-110000-km-2025-02-15
Toyota Premio 2018,Kurunegala,Negotiable,48000,2025-02-12,https://riyasewana.com/thumb/thumbtoyota-premio-1711383719081.jpg,https://riyasewana.com/search/cars/toyota-premio-2018-kurunegala-negotiable-48000-km-2025-02-12
Toyota GLI 141 Corolla 2012,Colombo,Negotiable,128000,2025-02-16,https://riyasewana.com/thumbtoyota-gli-141-151453584911.jpg,https://riyasewana.com/search/cars/toyota-gli-141-corolla-2012-colombo-negotiable-128000-km-2025-02-16
Toyota Allion 260 2010,Colombo,Negotiable,138000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-allion-260-229115310942.jpg,https://riyasewana.com/search/cars/toyota-allion-260-2010-colombo-negotiable-138000-km-2025-02-15
Toyota Belta 2007,Matara,,,,https://riyasewana.com/thumb/thumbtoyota-belta-14174905951.jpg,https://riyasewana.com/search/cars/toyota-belta-2007-matara
Toyota Belta 2007,Matara,,,,https://riyasewana.com/thumb/thumbtoyota-belta-14174905951.jpg,https://riyasewana.com/search/cars/toyota-belta-2007-matara
Nissan Bluebird Sylphy 2010,Nugegoda,7000000,113500,2025-02-14,https://riyasewana.com/thumb/thumbnissan-bluebird-sylphy-14140853541.jpg,https://riyasewana.com/search/cars/nissan-bluebird-sylphy-2010-1414085354
Toyota Axio 141,Kandy,7475000,134000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-axio-141-2008-1413260312561.jpg,https://riyasewana.com/search/cars/toyota-axio-141-2008-1413260312
Toyota Aqua,Boralesgamuwa,7500000,110000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-aqua-141321474631.jpg,https://riyasewana.com/search/cars/toyota-aqua-2013-1413214746
Toyota Vitz 2014,Pannala,7175000,138000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-vitz-2014-1413114312191.jpg,https://riyasewana.com/search/cars/toyota-vitz-2014-1413114312
Honda S660 2016,Colombo,6500000,47000,2025-02-14,https://riyasewana.com/thumb/thumbhonda-s660-14130450291.jpg,https://riyasewana.com/search/cars/honda-s660-2016-1413045029
Perodua Bezza 2019,Kelaniya,6800000,114000,2025-02-14,https://riyasewana.com/thumb/thumbperodua-bezza-2019-1414345612411.jpg,https://riyasewana.com/search/cars/perodua-bezza-2019-kelaniya-rs-6800000-114000-2025-02-14
Toyota AQUA 2014,Colombo,7975000,207000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-aqua-14142451871.jpg,https://riyasewana.com/search/cars/toyota-aqua-2014-colombo-rs-7975000-207000-2025-02-14
Suzuki WAGON R 2018,Colombo,6975000,70100,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-14141959421.jpg,https://riyasewana.com/search/cars/suzuki-wagon-r-2018-colombo-rs-6975000-70100-2025-02-14
Suzuki WAGON R 2017,Colombo,6575000,57000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1414172912.jpg,https://riyasewana.com/search/cars/suzuki-wagon-r-2017-colombo-rs-6575000-57000-2025-02-14
Suzuki WAGON R 2017,Colombo,7175000,80000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-14141448561.jpg,https://riyasewana.com/search/cars/suzuki-wagon-r-2017-colombo-rs-7175000-80000-2025-02-14
Toyota Allion 240 2007,Gampaha,8050000,149000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-allion-240-2007-1410491012681.jpg,https://riyasewana.com/search/cars/toyota-allion-240-2007?page=9
Honda Fit GP5 S Grade 2014,Colombo,8800000,180000,2025-02-14,https://riyasewana.com/thumb/thumbhonda-fit-gp5-1410142822481.jpg,https://riyasewana.com/search/cars/honda-fit-gp5-s-grade-2014?page=9
Nissan Cefiro 2003,Colombo,6650000,78000,2025-02-14,https://riyasewana.com/thumb/thumbnissan-cefiro-2003-149435812441.jpg,https://riyasewana.com/search/cars/nissan-cefiro-2003?page=9
Isuzu Freezer 2015,Colombo,7490000,150000,2025-02-14,https://riyasewana.com/thumb/thumbisuzu-freezer-lorry-2015-149373512691.jpg,https://riyasewana.com/search/cars/isuzu-freezer-2015?page=9
Toyota Yaris 2008,Kegalle,6550000,150000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-yris-14915444641.jpg,https://riyasewana.com/search/cars/toyota-yaris-2008?page=9
Honda FIT GP5 L GRADE 2014 Car,Matara,8050000,123000,2025-02-14,"https://riyasewana.com/thumb/thumbhonda-fit-
gp5-2014-1412364713001.jpg",https://riyasewana.com/search/cars/cars-for-sale/honda-fit-gp5-l-grade-2014-car-matara-1412364713001
Toyota Vitz 2016 Car,Colombo,8150000,126310,2025-02-14,"https://riyasewana.com/thumb/thumbtoyota-
vitz-1412322522781.jpg",https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2016-car-colombo-1412322522781
Toyota Allion 240 2002 Car,Battaramulla,6500000,109000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-240-2002-149002212291.jpg,https://riyasewana.com/search/cars/toyota-allion-240-2002-car-battaramulla-rs-6500000-109000-km-2025-02-14
Suzuki Swift RS 2017 Car,Colombo,8250000,86000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-swift-rs-1482619281.jpg,https://riyasewana.com/search/cars/suzuki-swift-rs-2017-car-colombo-rs-8250000-86000-km-2025-02-14
Honda Civic Fd1 Type S- Fd1 S 2006 Car,Hatton,7620000,188000,2025-02-14,https://riyasewana.com/thumb/thumbhonda-fd-1-2006-147453212871.jpg,https://riyasewana.com/search/cars/honda-civic-fd1-type-s-fd1-s-2006-car-hatton-rs-7620000-188000-km-2025-02-14
Toyota Vitz Safety Pekej 2016 Car,Horana,6050000,73224,2025-02-14,https://riyasewana.com/thumb/thumbyota-vitz-safety-14717244211.jpg,https://riyasewana.com/search/cars/toyota-vitz-safety-pekej-2016-car-horana-rs-6050000-73224-km-2025-02-14
Toyota Axio X Grade 2007 Car,Kadawatha,7325000,200000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-toyota-axio-14631414491.jpg,https://riyasewana.com/search/cars/toyota-axio-x-grade-2007-car-kadawatha-rs-7325000-200000-km-2025-02-14
Toyota Allion 260 2010 Car,Colombo,13800000,138000,2025-02-15,https://riyasewana.com/thumb/thumbtoyota-allion-260-229115310942.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-allion-260-2010-car-colombo-13800000-138000-2025-02-15
Toyota GLI 141 Corolla 2012 Car,Colombo,12800000,128000,2025-02-16,https://riyasewana.com/thumb/thumbtoyota-ngli-141-151453584911.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-gli-141-corolla-2012-car-colombo-12800000-128000-2025-02-16
Suzuki Spacia Custom 2018 Car,Colombo,8300000,60627,2025-02-02,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-27183922581.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-spacia-custom-2018-car-colombo-8300000-60627-2025-02-02
Toyota Axio G Grade 2008 Car,Panadura,13700000,137000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-naxio-g-2008-1815195612411.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-g-grade-2008-car-panadura-13700000-137000-2025-02-13
Suzuki Wagon R Stingray 2018,Sammanthurai,8500000,58000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagonr-stingray-2018-141145912971.jpg,https://riyasewana.com/search/cars/cars-for-sale/sammanthurai/suzuki-wagon-r-stingray-2018-141145912971
Hyundai Sonata 2012,Gampaha,6890000,71000,2025-02-14,https://riyasewana.com/thumb/thumbhyundai-sonata-2012-140413112621.jpg,https://riyasewana.com/search/cars/cars-for-sale/gampaha/hyundai-sonata-2012-140413112621
Toyota Aqua 2013,Colombo,8950000,75000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-aqua-14017114311.jpg,https://riyasewana.com/search/cars/cars-for-sale/colombo/toyota-aqua-14017114311
Suzuki Wagon R FZ PREMIUM 2018,Galle,7100000,124000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2018-140162912461.jpg,https://riyasewana.com/search/cars/cars-for-sale/galle/suzuki-wagon-r-fz-premium-2018-140162912461
Suzuki Wagon R FZ PREMIUM 2018,Galle,6790000,85000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2018-14016291246.jpg,https://riyasewana.com/search/cars/cars-for-sale/galle/suzuki-wagon-r-fz-premium-2018-14016291246
Suzuki Hustler 2015,Colombo,6100000,140000,2025-02-14,https://riyasewana.com/thumb/thumbsuzuki-hustler-1401030486143.jpg,https://riyasewana.com/search/cars/cars-for-sale/suzuki-hustler-2015-colombo-6100000-140000-2025-02-14
Toyota Corolla 141 LX 2008,Nittambuwa,6600000,180000,2025-02-14,https://riyasewana.com/thumb/thumbtoyota-corolla-141-2008-140040012611.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-corolla-141-lx-2008-nittambuwa-6600000-180000-2025-02-14
Toyota Belta 2009,Kurunegala,6600000,120000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-belta-1322461022871.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-belta-2009-kurunegala-6600000-120000-2025-02-13
Toyota Axio 2011,Puttalam,8690000,203000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-axio-13221853421.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-axio-2011-puttalam-8690000-203000-2025-02-13
Toyota Vitz 2017,Negombo,9000000,67000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-132213164721.jpg,https://riyasewana.com/search/cars/cars-for-sale/toyota-vitz-2017-negombo-9000000-67000-2025-02-13
Toyota Yaris 2008 Car,Matara,6450000,170000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-yaris-2008-1321592212851.jpg,https://riyasewana.com/search/cars/toyota-yaris-2008-1321592212851
Toyota Aqua 2013 Car,Matara,8050000,108000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-aqua-13215859420170.jpg,https://riyasewana.com/search/cars/toyota-aqua-2013-13215859420170
Nissan LEAF AZE0 UK ACCENTA 2014 Car,Avissawella,7800000,146430,2025-02-13,https://riyasewana.com/thumb/thumbnissan-aze0-uk-2014-1321335512531.jpg,https://riyasewana.com/search/cars/nissan-leaf-aze0-uk-accenta-2014-1321335512531
Suzuki Spacia Custom Xs Turbo 2018 Car,Kandy,8600000,17000,2025-02-13,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-2018-1321313512071.jpg,https://riyasewana.com/search/cars/suzuki-spacia-custom-xs-turbo-2018-1321313512071
Daihatsu Move Japan 2017 Car,Anuradapura,,,,https://riyasewana.com/thumb/thumbdaihatsu-move-japan-2017-1321211012381.jpg,https://riyasewana.com/search/cars/daihatsu-move-japan-2017-1321211012381
Suzuki Spacia 2017,Kurunegala,8050000,113500,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-spacia-131656434711.jpg,https://riyasewana.com/search/cars/spacia-2017?page=10
Honda Civic FD3 2007,Matale,6150000,2013758,2025-02-13,https://riyasewana.com/thumb/thumbhonda-civic-fd3-1414410624371.jpg,https://riyasewana.com/search/cars/civic-fd3-2007?page=10
Toyota Vitz 2016,Boralesgamuwa,7350000,147500,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-13164632611.jpg,https://riyasewana.com/search/cars/vitz-2016?page=10
Honda Fit GP1 2013,Galle,6950000,139000,2025-02-13,https://riyasewana.com/thumb/thumbhonda-fit-gp1-1316391417361.jpg,https://riyasewana.com/search/cars/fit-gp1-2013?page=10
Toyota Yaris 2011,Kadawatha,7250000,162532,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-yaris-auto-131550074951.jpg,https://riyasewana.com/search/cars/yaris-2011?page=10
Toyota Vitz Safety Edition 2016 Car,Colbo,7650000,90100,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-vitz-2016-13154146471.jpg,https://riyasewana.com/search/cars/toyota-vitz-safety-edition-2016-car-colbo-13154146471
Toyota Mark 2 2003 Car,Horana,6950000,110000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-mark-2-1416342110531.jpg,https://riyasewana.com/search/cars/toyota-mark-2-2003-car-horana-1416342110531
Honda N Wgn 2017 Car,Wattala,6100000,88000,2025-02-13,https://riyasewana.com/thumb/thumbhonda-n-wgn-2017-1315014612491.jpg,https://riyasewana.com/search/cars/honda-n-wgn-2017-car-wattala-1315014612491
Toyota AQUA G GRADE 2013 Car,Dehiwala-Mount-Lavinia,7525000,130000,2025-02-13,https://riyasewana.com/thumb/thumbtoyota-aqua-g-13145549451.jpg,https://riyasewana.com/search/cars/toyota-aqua-g-grade-2013-car-dehiwala-mount-lavinia-13145549451
Suzuki Spacia 2018 Car,Kandy,,,,https://riyasewana.com/thumb/thumbsuzuki-spacia-2018-1314510812641.jpg,https://riyasewana.com/search/cars/suzuki-spacia-2018-car-kandy-1314510812641
Honda FIT GP1 Non-Oil Burning 2012 Car,Negombo,7800000,81700,2025-02-13,https://riyasewana.com/thumb/thumbhonda-fit-gp1-1314471022561.jpg,https://riyasewana.com/cars/honda/fit-gp1/1314471022561
Nissan Shylphy 2008 Car,Matara,6765000,120000,2025-02-13,https://riyasewana.com/thumb/thumbnissan-shylphy-131435084421.jpg,https://riyasewana.com/cars/nissan/shylphy/131435084421
Nissan Bluebird Sylphy 2010 Car,Gampaha,7650000,76000,2025-02-13,https://riyasewana.com/thumb/thumbnissan-bluebird-sylphy-1314370917791.jpg,https://riyasewana.com/cars/nissan/bluebird-sylphy/131437091791
